_id,topic,heading,summary,date_published,content,tags
5ef0d327d83b3587cb500efe,"[""it-s-viral""]","[""Rescuers called to help this stray. It left even them surprised. See pic""]","[""‘This one really made our inspector hop with confusion,’ says a tweet about this rescue. ""]","[""Updated: Jun 22, 2020 20:35 IST""]","[""Rescuers, who’re called in case someone spots a stray and doesn’t know how to help it, often get strange calls about exotic animals. However, this call left even the rescue team confused. A tweet details the account and it’s quite surprising."",""RSPCA Frontline has shared this incident on their Twitter handle. RSPCA stands for Royal Society for the Prevention of Cruelty to Animals and is a welfare charity in the UK."",""“We get called to some strange stray animals but this one really made our inspector hop with confusion,” says the tweet shared on the handle. The stray they had been called to rescue was an African Bull Frog which are considered as exotic pets. "",""They detail in their tweet how it was found in a garden in Tingley. Thankfully this ‘stray’ was safely taken by Reptilia rescue, a rescue centre that helps to provide a safe home to lost animals."",""We get called to some strange stray animals but this one really made our inspector "","" with confusion. This African Bull Frog was found in a garden in "","" "","" today. Now safely with "","" "","" "","" #🐸 48 "",""The tweet has collected some reactions from tweeple."",""“Poor thing must be an escaped pet… at least he’s safe now. Thank you for rescuing him,” comments an individual. “Aww poor thing,” writes another."","". In May end, they also shared a tweet about being called to check on an unresponsive lizard. As it turned out, the lizard was indeed unresponsive, but also made of plastic."",""At least that isn’t the case with this frog that found help when it really needed it."",""Also Read | ""]","[""RSPCA"",""frog"",""rescue""]"
5ef0d328d83b3587cb500eff,"[""world""]","[""Gunmen hit car in Kabul, killing 5, including 2 prosecutors""]","[""The driver of the car and two other employees were among those killed, said Kabul police spokesman Ferdaws Faramarz.""]","[""Updated: Jun 22, 2020 18:42 IST""]","[""Gunmen opened fire at a car belonging to the Afghan attorney general’s office on Monday morning in eastern Kabul, killing five people inside, including two prosecutors, an official said."",""The driver of the car and two other employees were among those killed, said Kabul police spokesman Ferdaws Faramarz."",""No one immediately claimed responsibility for the attack but recently violence has spiked in Afghanistan, with most of the attacks claimed by the Islamic State group’s affiliate in the country. The IS in Afghanistan is headquartered in eastern Nangarhar province."",""According to a statement from the attorney general’s office, the car was on the way to office when it was targeted. The gunmen fled the scene, the police said. Faramarz said an investigation was underway."",""In early June, IS claimed responsibility of a bomb explosion in a mosque in Kabul that killed two people, including the prayer leader. Eight worshipers were wounded."",""A week later, another prayer leader and three worshipers were killed in a bomb explosion inside another mosque in Kabul. Eight people were wounded in that attack.""]","[""Afghanistan"",""Kabul"",""Kabul blast""]"
5efe0b694592c703b6c51627,"[""editorials""]","[""The great Indian strategic debate""]","[""Chinese aggression has resolved it in favour of India-US ties""]","[""Updated: Jul 02, 2020 20:28 IST""]",,"[""India"",""CHINA"",""US"",""Pakistan"",""Washington"",""New delhi"",""United States"",""Beijing""]"
5efe0b6b4592c703b6c51628,"[""analysis""]","[""Respect women’s autonomy""]","[""A court ruling that not wearing accoutrements of matrimony invalidates marriage is a step in the wrong direction""]","[""Updated: Jul 02, 2020 13:46 IST""]",,"[""Autonomy"",""Court ruling"",""Freedom of choice"",""India"",""Karnataka"",""Television serial"",""Rights group"",""respect woman""]"
5efe0b6e4592c703b6c51629,"[""analysis""]","[""The mistaken Chinese calculation | Analysis""]","[""Its economy is shrinking; PLA isn’t fully prepared;  anti-China sentiment is high; India will be resolute""]","[""Updated: Jul 02, 2020 20:14 IST""]",,"[""PLA"",""CNP"",""India"",""CHINA"",""Beijing"",""CPC"",""Xi Jinping"",""Gross domestic product""]"
5efe0b714592c703b6c5162a,"[""columns""]","[""The return of Amit Shah to the national stage, writes Rajdeep Sardesai""]","[""While his return marks the return of politics, as HM, Shah must provide a healing touch to the citizenry""]","[""Updated: Jul 02, 2020 20:12 IST""]",,"[""Amit Shah"",""Narendra Modi"",""Home Minister"",""BJP"",""Gujarat"",""West Bengal"",""Bharatiya Janata Party"",""return of Amit Shah""]"
5efe0b744592c703b6c5162b,"[""editorials""]","[""Make jobs the centre of political discourse ""]","[""Welfare is good. But parties must compete on who creates more jobs ""]","[""Updated: Jul 02, 2020 20:05 IST""]",,"[""JOB"",""Prime Minister Narendra Modi"",""BIHAR"",""Mamata Banerjee"",""West Bengal"",""Bharatiya Janata Party"",""Gas cylinder"",""Mahatma Gandhi National Rural Employment Guarantee Scheme""]"
5efe0bfb5eecd3719d741c0d,"[""editorials""]","[""The great Indian strategic debate""]","[""Chinese aggression has resolved it in favour of India-US ties""]","[""Updated: Jul 02, 2020 20:28 IST""]","[""For over two decades, ever since the process of rapprochement began between India and the United States (US) after the 1998 nuclear tests, there have been two clear views within the Indian polity and strategic community. One suggested closer ties between India and the US. Advocates of this view pointed to US power; the advantages that India could extract for its economic development; the convergence in democratic values; and the fact that the US can act as an insurance policy in the face of a rising China. The other school of thought pointed to the US track record of undermining Indian interests and its close ties with the Pakistan military; and argued that proximity will undermine India’s “strategic autonomy”, and deepen New Delhi’s disputes with Beijing."",""All governments have chosen a middle way till now, even as they have tilted towards the first view. Recognising the benefits of closer ties with the US, New Delhi has deepened economic and military links with Washington. But it has been careful not to enter any formal alliance; been hesitant to institutionalise structures such as Quad; retained its independent positions on issues such as trade; and deepened its economic ties with China. Each time tensions with China erupted, a familiar question was asked. Is China’s behaviour a result of India-US proximity, or is India-US proximity a result of Chinese behaviour?"",""Chinese aggression at the Line of Actual Control in the last two months, and the brutal clash on June 15 which left 20 Indian soldiers dead, have now answered the question. China will be India’s greatest strategic threat in the coming decades. Whether India desires it or not, it will end up as one of the frontline states which will have to step up to contain Chinese power, not because of a third power, but because its own interests are at stake. This will mean India has no choice but to deepen its partnerships with other countries, particularly the US. And it will reduce links with China. But even as there is greater strategic clarity, walking down this path comes with responsibility and costs. It may lead to even greater Chinese aggression, and open up the prospect of an adverse two-front situation. It will mean making difficult trade-offs, since US interests do not always converge with Indian interests. It will also mean building internal economic capabilities, ensuring social peace, and evolving a cross-party consensual position. India’s choice has been made; it now has to stay the distance.""]","[""India"",""CHINA"",""US"",""Pakistan"",""Washington"",""New delhi"",""United States"",""Beijing""]"
5efe0bfe5eecd3719d741c0f,"[""analysis""]","[""The double-speak of parties on foreign funding | Opinion""]","[""Both the BJP and the Congress united to circumvent the law. Their barbs on China carry little meaning ""]","[""Updated: Jul 01, 2020 20:04 IST""]","[""As India’s border stand-off with China continues, the latter’s aggressive manoeuvres raise difficult questions about India’s diplomatic options, foreign partnerships, and future defence requirements. But the latest crisis has also set off an unseemly round of finger-pointing between the Bharatiya Janata Party (BJP) and its principal national rival, the Congress, with both sides accusing the other of cosying up to the communist regime."",""In response to Opposition barbs that the Narendra Modi government’s China policy has been tantamount to “appeasement”, the BJP unearthed evidence that Beijing had previously funnelled money into the Rajiv Gandhi Foundation, a Congress-affiliated brain trust. Caught on the back foot, the Congress took the airwaves to argue that several politically-connected Chinese firms — from Huawei to Xiaomi — have donated millions of rupees to the Prime Minister’s Citizen Assistance and Relief in Emergency Situations Fund (PM-CARES)."",""The ugly mud-slinging between the ruling party and its primary Opposition centres on three claims: that foreign adversaries are meddling in domestic affairs; that wayward foreign “donations” are shrouded in a veil of secrecy; and that independent, third party audits are needed to clear the air."",""What is left unsaid is that both the BJP and the Congress have worked — often hand-in-glove — to ensure that they themselves are absolved of precisely the kind of scrutiny that they are now demanding. When it comes to transparency, credible auditing, and protections against foreign influence, both parties chant in unison: Do as I say, not as I do."",""In a landmark 2013 judgment, the Central Information Commission (CIC) ruled that India’s political parties operate as “public entities,” rendering them subject to the provisions of the Right to Information Act. In response, the six national parties thumbed their nose at the CIC, disregarding the apex body’s verdict. The CIC, lacking an enforcement mechanism to bring the parties to heel, referred the matter to the Supreme Court, where it languishes till today. According to an Association for Democratic Reforms (ADR) analysis, two-thirds of national parties’ declared income in 2018-2019 emanated from “unknown sources”. Interestingly, the ruling party’s unknown income was 1.5 times greater that of the other five national parties combined."",""Of course, these figures represent what parties determine acceptable to disclose. Despite the heated rhetoric about the need for the government or Opposition interests to submit to audits by the Comptroller and Auditor General (CAG), political parties face no third-party scrutiny. Yes, one can readily find parties’ income tax returns online. But nowhere in this raft of documents will you find either the signature of a credible, independent auditor or a tight correlation with the reality of party finances."",""But it is in the realm of foreign contributions where the hypocrisy of political elites is the most apparent. In 2014, the Delhi high court found both the BJP and the Congress guilty of accepting donations from several foreign corporations. In 2016, these two rivals set aside their bitter differences to bail one another out by amending the 2010 Foreign Contribution Regulation Act (FCRA) to retroactively redefine what a “foreign source” was under the law. Rather than face the consequences, the two parties conspired to simply reclassify previously designated foreign companies as “Indian” with the stroke of a pen. The cynicism behind this measure was matched only by the legislative clumsiness on display; because several of the foreign donations pre-dated 2010, Parliament had to pass a second retrospective bill in 2018 —this one amending the original 1976 FCRA law."",""Having tackled the FCRA issue, the present government ushered in a trifecta of legislative changes — the introduction of anonymous electoral bonds, the elimination of the cap on corporate giving, and the scrapping of a provision that firms detail their political contributions on their annual profit and loss statements."",""Collectively, these alterations have not simply opened the door to possible foreign funding, they have flung it open and laid down a welcome mat. We now know from Nitin Sethi’s investigative reporting that the Reserve Bank of India (RBI) and the Election Commission of India (ECI) both expressed grave concerns about electoral bonds. When first presented with details of the scheme, RBI told the finance ministry that the new funding instrument was vulnerable to money laundering, opacity, and potential abuse. ECI, too, lamented that the new bonds would open the door to foreign influence via dodgy money routed through shell companies. These concerns fell on deaf ears."",""But, perhaps, the most damning reality is that no politician in India is losing sleep over this sordid state of affairs. Politicians are counting on political tribalism to dominate common sense, sending citizens scurrying to their respective social media corners. They are counting on the populace to imbibe the headlines, glossing over the fine print. And, most importantly, they are counting on voters to ignore concerns about probity when they show up at the ballot box. And, in the end, who can blame them? As evident in voting patterns, when it comes to integrity in Indian politics, politicians have the last laugh.""]","[""Bharatiya Janata Party"",""Narendra Modi""]"
5efe0c005eecd3719d741c10,"[""analysis""]","[""Resisting Chinese encroachment | Opinion""]","[""India must not contribute to the digital and economic rise of the same power that harms it  ""]","[""Updated: Jul 01, 2020 20:05 IST""]","[""On June 29,  the minister for electronics and information technology and law and justice, Ravi Shankar Prasad, tweeted that “For safety, security, defence, sovereignty & integrity of India and to protect data & privacy of people of India the government has banned 59 mobile apps.” After the usual partisan bluster surrounding this move subsides, India must operationalise and strengthen this momentous decision. India, its people, and its territory that are now increasingly digital, must be protected from China’s  encroachment and influence."",""This long-term response has to be shaped by three ideas. First, India must not contribute to the success, proliferation and performance of digital weapons that will be ranged against it. China’s tech must be recognised as one. Second, it must wean itself away from an iniquitous trade relationship that makes it dependent on a country that seeks to harm it. And, third, India needs to step out of the shadow that stunts its own economic growth, diminishes its political clout and limits its digital ambitions. "",""The presence of China’s hardware and platforms in India’s digital ecosystem constitutes a long-term security threat. Arriving at this conclusion requires no strenuous leap of logic. A level-headed assessment of China’s stated intentions and observable actions is enough. China has manipulated democratic means to transmit its propaganda and advertised its way to ensure suitable reportage and headlines. It has leveraged WeChat to interfere in Canadian politics, and to intercept content beyond its jurisdiction, and adopted western social media platforms to target dissidents abroad, exacerbate racial tensions in the United States (US), interfere in Taiwan’s political processes and spread disinformation about the coronavirus. China has entrenched the influence of its tech platforms in key global institutions such as the United Nations in an attempt to redraw the rules of information flows and the ethical applications of emerging technologies like facial recognition systems. "",""These are fundamental to China’s great power ambitions — they assist Beijing to expand its “discourse power”, develop indigenous technologies, create lock-ins through standards and infrastructure, weaponise its economic and technological interdependence, and emerge as a technology superpower. Relations with India are inconsequential to Beijing’s imagination of the world. India has to look out for itself. This new mindset to review engagement with China tech is a vital first step to protect itself. "",""China will continue to gather information on Indians. More worrisome is the insidious ability of the Communist Party of China (CPC) to interfere in or influence India’s political and social spheres. During the Doklam stand-off, the security establishment discovered that the Chinese-owned UC Browser was filtering certain news on Android handsets in India to shape perceptions and outcomes — classic information warfare in the digital age. Recently, we have seen content critical of China being taken down on one of the banned apps and moderation of other incidents and images as well."",""This is not unique to Chinese platforms. But far-reaching national security legislations, and subservience to a one man-led party that is inimical to India, make their continuance untenable. Indian democracy, howsoever flawed, must steer clear of the digital “tea rooms” owned by the CPC."",""Will this Indian decision cause economic harm to Chinese platforms? In terms of revenues, clearly it will not. In terms of value, tremendously so. Platforms rely on network effects to scale — every additional user drives up valuations and the aggregate data that they produce feeds into other commercial and research and development activities and product development. Indian eyeballs and data should not fuel Chinese malfeasance directed against them. "",""Similarly, India must bar China’s telecommunications infrastructure from its 5G networks. It is time to say “No way Huawei”. Countries such as Singapore, the US, Australia and others have already signalled different degrees of intent to manage the Dragon. New Delhi’s decision should strengthen this trend and encourage others. Political trust is increasingly going to shape the direction of technology flows. India must work with its allies and partners through new initiatives such as the Global Partnership on Artificial Intelligence  to compete with and contain China."",""India’s actions will invite consequences. China will respond using other aspects of the economic relationship. India’s dependence on electronics, pharmaceuticals and other industrial inputs are well-documented and easy pickings. China’s response could manifest itself along the Line of Actual Control or through cyber intrusions. China’s ability to impose costs must serve to motivate India."",""Bilateral trade is healthy when there is a balance. With China, it is a doubled-barrelled shotgun trained between India’s eyes. It is important that we fix this now as a three trillion dollar economy. Otherwise, all our future growth will only serve to strengthen the entity which seeks to weaken us. "",""India’s decision has come at a time when economic activity is already under siege from the Wuhan virus and when major economies are also questioning their dependence on China. A reconfiguration of value chains is inevitable. Public opinion favours this and the short-term pain will be acceptable to many. As India restarts its pandemic-stalled economy, let us create value chains that are not of dubious origin.""]","[""India"",""CHINA"",""Ravi Shankar Prasad"",""Beijing"",""Taiwan""]"
5efe0c035eecd3719d741c11,"[""analysis""]","[""Respect women’s autonomy""]","[""A court ruling that not wearing accoutrements of matrimony invalidates marriage is a step in the wrong direction""]","[""Updated: Jul 02, 2020 13:46 IST""]","[""The Gauhati high court’s ruling, granting a man a divorce on the grounds that his wife refused to wear a shaka (conch shell bangle) and sindoor as per Hindu custom amounted to her refusal to accept the marriage, is a huge step backwards for women’s rights."",""By wearing these accoutrements of matrimony, a woman is expected to show her devotion to her husband while nothing of this sort is expected from the man. In fact, the sindoor takes on a significant role in a marriage that neither a single woman nor a widow can wear it. It is seen as a mark of respectability."",""In the Gauhati case, the court went further and ruled that the woman in question was guilty of cruelty under the Maintenance and Welfare of Parents and Senior Citizens Act 2007, as she did not want to live with her in-laws, and, hence, tried to prevent her husband from looking after his aged mother. The ruling suggests an inbuilt bias in the judiciary, particularly at the lower levels. It deprives the woman of her freedom of choice as to whether she wishes to wear symbols of marriage."",""This sort of misogyny is insidious as it tends to appropriate and control the woman’s wishes. The ruling – like many others in the past – deny the woman autonomy, and makes her subservient to a pre-defined patriarchal notion of what a “good” wife ought to be like. At a time when more women are entering the workforce and becoming economically independent, it seems misplaced to constrain their behaviour, whether it is within a marriage or otherwise."",""Unfortunately, many of India’s popular television serials and films also glorify the importance of marriage symbols such as sindoor and bangles. A marriage is a union of equals and should not be contingent on one partner being viewed as being subservient to the other. Equality under the law should be upheld in letter and spirit and the Gauhati ruling seems to go against this. "",""But this is not the first instance of judicial bias against women and their right to autonomy and choice. On June 22, the Karnataka high court ruling on bail in a rape case made an odd comment on the behaviour of the woman. In Rakesh B vs State of Karnataka, the judge said that the fact that victim fell asleep after the crime was unbecoming of an Indian woman, adding that this was not the way our women react when “ravished”. The allusion was that the woman had willingly had drinks with the man in question. No adverse remarks were made about the man’s conduct. Of course, this invited a furious flurry of opposition from civil rights groups and concerned individuals lamenting the deeply entrenched patriarchy at all levels of society including the judiciary."",""The notion that a married woman is the property of her husband or that a rape victim’s honour is besmirched, rather than the fact that her personal autonomy is violated, has guided several court rulings. The misogyny seen in the judiciary often makes it incumbent on the victim to explain her conduct. For example, why she doesn’t want to wear sindoor; why she was dressed in a particular way; or, where she was when she was assaulted. The absence of injuries on the victim, whether in domestic violence or sexual assault, is often cited as a reason to disbelieve the woman."",""The law does not discriminate against a woman making choices in a marriage, nor does it lay down any code of conduct for women through which they can protect themselves from sexual violence. The interpretations made by some judicial functionaries are unnecessary when the law itself is clear."",""lalita.panicker@hindustantimes.com"",""The views expressed are personal""]","[""Autonomy"",""Court ruling"",""Freedom of choice"",""India"",""Karnataka"",""Television serial"",""Rights group"",""respect woman""]"
5efe0c055eecd3719d741c12,"[""analysis""]","[""The mistaken Chinese calculation | Analysis""]","[""Its economy is shrinking; PLA isn’t fully prepared;  anti-China sentiment is high; India will be resolute""]","[""Updated: Jul 02, 2020 20:14 IST""]","[""China has been uncomfortable with the emergence of another Asian power. Apart from checkmating proposals made by India at the United Nations and other global forums, Beijing has tried to contain New Delhi’s influence in the region. In a bid to throw a "",""cordon sanitaire"","" around India, China has focused on the countries in India’s immediate and extended neighbourhood. It has established a strategic partnership with Pakistan and deepened diplomatic, economic and military engagements with others. The Belt and Road Initiative (BRI)  has been leveraged for this purpose. China also employs both inducements and coercion. In the Indo-Pacific region, Africa and some other regions, China has unabashedly interfered in internal matters."",""All emerging great powers tend to be aggressive to maximise their influence in the geopolitical arena. However, in the case of China, such behaviour seems premature. While China has made discernible strides in augmenting its comprehensive national power (CNP), there are still several internal and external challenges that continue to give President Xi Jinping sleepless nights. On the domestic front, these pertain to its economy, the People’s Liberation Army (PLA)’s leadership, national morale, and the rising anti-China sentiment in the international domain."",""China’s shrinking economy has generated widespread unemployment. The Chinese Communist Party (CPC)-driven policy of empowering State-owned enterprises has impacted the private sector that used to contribute over 65% of the Gross Domestic Product (GDP) and more than 90% of new jobs. Moreover, the relocation of manufacturing, growing debt, and an ageing population that will shrink its workforce, will impinge on China’s economic stability in the long-term."",""In 2012, Xi had announced the transformation of  PLA into a world-class military, that would facilitate its journey towards the “world’s centre-stage” by 2049. Since then, multifaceted reforms have been undertaken to enhance its combat power and accountability to the CPC. However, Xi, who personally monitors the reforms, is unhappy with the professional standards of PLA leadership as it lacks practical war-fighting experience. Several think-tanks have assessed that at this juncture, PLA is well short of the capabilities required to challenge other militaries."",""National morale is a crucial ingredient of CNP. China’s national morale should not be gauged by its captive media’s reportage and the diplomatic activism unleashed by its new brand of “wolf warriors”. Both are involved in countering the western and Indian media, besides marketing the Chinese model of governance and projecting Xi as a global leader. But beneath the surface, there is growing dissent against the CPC owing to the spike in unemployment, choked civil liberties and victimisation of all perceived detractors and minority communities. Xi’s heavy-handed approach in enhancing the CPC’s control is also creating dangerous undercurrents. As per open-source information, he had dismissed and imprisoned over 2.3 million officials between 2013-2018, including several senior PLA officials and bureaucrats."",""Given these challenges, PLA’s adventurism in eastern Ladakh appears to be ill-timed and based on flawed assumptions. Perhaps, Beijing never expected a resolute politico-military response from India. India’s military build-up and posturing, along with the measures to hurt its economy and garner international support, will give Beijing the jitters."",""India’s short-term strategy should aim at restoring the "",""status quo ante"","" along the Line of Actual Control through a combination of military and diplomatic negotiations. The use of force should be considered only after exhausting all possible non-kinetic options. While implementing a kinetic option, we must cater for the escalation, institute viable measures in the cyber domain, and also remain poised to thwart any adventurism by Pakistan."",""India’s long-term strategy should be guided by its national interests, based on pragmatism. To minimise risk in the face of Chinese deception, the ends, ways and means must be aligned. The ends are the objectives that we wish to achieve vis-à-vis China. The means are the political, diplomatic, economic, military and information elements of national power along with other internal and external resources available to the government. The ways are the most efficient and effective options for the application of resources to achieve the objectives. The ways selected should not get influenced by any extraneous or parochial factors."",""While garnering international support, India should incrementally exploit the economic pressure points against China and fast-track the initiatives to enhance its combat power and infrastructure development. A re-evaluation of the mountain strike corps to create a deterrent capability is perhaps a strategic imperative. Its application could be in the newly-created battle groups. I am flagging this issue as, during my official visit to China in July 2014, I had sensed PLA leadership’s concerns and anxiety on its raising. Today, India has the military capability to give China a bloody nose. However, the political leadership will also require large tracts of real estate across the border to enable post-conflict negotiations from a position of strength."",""Since the development of the necessary combat power will take time, in the interim, it would be prudent to align with like-minded nations to balance the regional military power equations. However, this should be undertaken with due diligence."",""To effectively deal with China’s hostile designs, the nation must stand united behind its soldiers, sailors and airmen. This will help sustain the highest levels of military morale, a "",""sine qua non"","" for victory. ""]","[""PLA"",""CNP"",""India"",""CHINA"",""Beijing"",""CPC"",""Xi Jinping"",""Gross domestic product""]"
5efe0c065eecd3719d741c13,"[""columns""]","[""The return of Amit Shah to the national stage, writes Rajdeep Sardesai""]","[""While his return marks the return of politics, as HM, Shah must provide a healing touch to the citizenry""]","[""Updated: Jul 02, 2020 20:12 IST""]","[""In the nasty and cruel world of social media, even the second most powerful man in the country is not spared. When Union home minister Amit Shah was conspicuous by his absence in the first two months of the Covid-19 lockdown, there were even distressing questions raised about his health, eventually forcing the home minister to issue a clarification that all was well. In the last month, as the country slowly unlocks, all doubts have been put to rest: Shah is well and truly back. "",""He has given a slew of well-choreographed interviews on the first anniversary of Modi 2.0. He has addressed virtual rallies in Bihar, Odisha and West Bengal. He has closely monitored the Rajya Sabha elections, especially in his home state of Gujarat and staved off a crisis in Bharatiya Janata Party (BJP)-led Manipur. Most significantly, he has virtually taken over as the Big Boss of the Covid-19-hit national capital. "",""In a sense, the return of Shah marks the unlocking of politics. For almost three months during the lockdown, it wasn’t just the country’s economy that was in a lockdown; it was also its politics. With the mostly-timid Opposition reduced to expressing its angst on Twitter, there seemed little space for raising issues of vital public interest. Neither Parliament nor scarcely a select or standing committee has met to address urgent matters. Yes, Prime Minister (PM) Narendra Modi has held half-a-dozen meetings over video-conference with chief ministers but these cyber-engagements cannot be a substitute for the cut-and-thrust of public debate. Where other coronavirus-affected democracies, most notably the United Kingdom, have ensured that open parliamentary debate is encouraged, India has chosen to impose a moratorium on its politics. "",""This willful disregard for any form of democratic dissent and discussion is dangerous. It allows a dominant party government to impose its will on the people, behind a veil of non-transparency and non-accountability. A serious national security challenge on the Sino-Indian border in Ladakh has been wrapped up in secrecy and disingenuous wordplay. The tragedy of the dislocation of millions of migrant workers is blamed on state governments. The failure to prepare for a pandemic by boosting health infrastructure is again  blamed on states. A faltering economy is put on pause mode but no industrialists (with one or two notable exceptions) can raise their voice. No details are provided to a Right to Information petition filed seeking information about the PM Cares Fund. Petrol and diesel prices are hiked 22 times in two months with no explanation. A 27-year-old Jamia Millia Islamia student activist is named as a prime conspirator in the Delhi riots but local political leaders linked to the ruling party are given a clean chit. A police officer arrested for allegedly helping terrorists in Jammu and Kashmir is granted bail because no charge-sheet is filed, but bail to human rights activists is furiously opposed. "",""In this ominous scenario of unbridled State power, re-enters Amit Shah. No other minister in Modi 2.0 has invested as much time and equity in keeping the political pot boiling as the home minister. From nullifying Article 370 in Jammu and Kashmir, pushing ahead with the Citizenship (Amendment) Act, driving the Ram Mandir agenda forward, Shah has provided the ideological muscle to the BJP’s Hindutva juggernaut. Not to forget his sharp and ruthless political instincts that have seen the BJP displace the Janata Dal-Secular-Congress government in Karnataka, engineer mass defections in Goa, topple the Congress government in Madhya Pradesh, and now gradually break the Congress in Gujarat. "",""With Shah’s return to centre-stage, it would seem that the Modi government is preparing to shift gears once again and focus on the political management of a Covid-19-struck nation. There is, for example, an election to be won in Bihar at the year-end and Shah’s poll organisation skills will be required to ensure what seems a near-inevitable triumph. There is an even bigger prize that awaits in West Bengal next year, the conquest of which Shah has made a personal mission of sorts. That in the midst of the pandemic and in a cyclone-ravaged state, Shah chose to launch a scathing attack on his great rival, Mamata Banerjee, is a sign that the gloves are now off once again. "",""Ironically, the home minister is expected to work closely with state governments during a national disaster, provide support and guidance to them, and ensure harmonious Centre-state relations. Shah’s personality trait is instinctively combative but a pandemic calls for a change in style, for co-operation and not confrontation. This is not a moment for further dividing a hyper-polarised society or seeking to rule by fear and intimidation. Whether a leader like Shah can reinvent himself is uncertain. The rules for good governance are very different from those for winning elections. "",""Already, in Delhi, there are suggestions that Shah is overseeing the Covid-19 fight by diktat with little consultation with the state government. Which might partly explain why so many unilateral decisions taken one day are hastily abandoned the very next. The home minister may have no love lost for Delhi chief minister Arvind Kejriwal but this is a moment to set aside personal differences and work as a team. So far, in his political career, Shah has been a divisive figure; now he needs to become a unifying force by providing a healing touch to a traumatised citizenry. "",""Post-script: The only thing certain about Indian politics is that the future is uncertain. At the beginning of 2020, Shah and Kejriwal were engaged in one of the most acrimonious and polarised election campaigns the country has seen. Now, a virus has forced them to jointly inaugurate Covid-19 care centres as grim-faced, masked men! ""]","[""Amit Shah"",""Narendra Modi"",""Home Minister"",""BJP"",""Gujarat"",""West Bengal"",""Bharatiya Janata Party"",""return of Amit Shah""]"
5efe0c095eecd3719d741c14,"[""editorials""]","[""Make jobs the centre of political discourse ""]","[""Welfare is good. But parties must compete on who creates more jobs ""]","[""Updated: Jul 02, 2020 20:05 IST""]","[""While extending the provision of free ration to 800 million citizens — a move that this newspaper has welcomed — Prime Minister Narendra Modi referred to the festival season, and mentioned Chhath, a key festival of Bihar. The fact that elections are due in Bihar at the end of the year, and the scheme is getting extended till the end of November, prompted many to suggest that political motivations drove the decision. West Bengal chief minister Mamata Banerjee, too, said that her government will provide free ration till June, 2021. It is not a coincidence that elections are due in West Bengal next year. "",""In democracies, the poor and marginalised have one key leverage — the power of the vote. This forces governing elites to come up with welfare schemes to address the distress of the poor. Such schemes, be it the Mahatma Gandhi National Rural Employment Guarantee Scheme in the case of the Congress or the provision of gas cylinders, housing, toilets and income transfer to farmers in the case of the Bharatiya Janata Party, have helped parties win elections. This is how it should be — you deliver to the poor, you get rewarded. But while welfare is laudable, it is essential that Indian political discourse moves to the one big challenge in current times — employment creation. The pandemic has exacerbated the crisis of employment, particularly in urban areas. It is time for political parties to compete not just on the basis of who has provided better welfare schemes, but also who has created jobs. Leaders will invest in sound economic management only when they realise that not doing so will lead to adverse electoral outcomes.""]","[""JOB"",""Prime Minister Narendra Modi"",""BIHAR"",""Mamata Banerjee"",""West Bengal"",""Bharatiya Janata Party"",""Gas cylinder"",""Mahatma Gandhi National Rural Employment Guarantee Scheme""]"
5efe0c0b5eecd3719d741c15,"[""world""]","[""UK cops resume probe into Indian man’s murder in 2003""]","[""Scotland Yard officials on Thursday resumed investigation into the murder of an Indian-origin man in 2003, Rajesh Verma, who was attacked by individuals suspected to be of east African origin in the London borough of Ealing. ""]","[""Updated: Jul 02, 2020 16:32 IST""]","[""Scotland Yard officials on Thursday resumed investigation into the murder of an Indian-origin man in 2003, Rajesh Verma, who was attacked by individuals suspected to be of east African origin in the London borough of Ealing. "",""Verma, who was 42 at the time, was assaulted in Acton Park by eight men on August 31, 2003, resulting in severe brain damage. He died on May 27, 2018. A special post mortem in June 2018 concluded there was a causal link between the 2003 assault and his death."",""A verdict of unlawful killing was recorded at an inquest held at West London Coroners Court in November 2019. The case was classified as a murder investigation in March this year, with inquiries by homicide detectives from the Yard’s Specialist Crime Command."",""A £20,000 reward is being offered for any information that leads to the arrest and conviction of Verma’s killer. Officials distributed leaflets in Action high street in the borough as part of the resumed investigation, besides re-issuing appeals for information."",""Detective chief inspector Vicky Tunstall said on Thursday: “The attack on Raj involved ferocious violence by a group of men, one of whom, stabbed him in the head with a set of garden shears found near the crime scene”."",""“We believe Raj was attacked after he intervened in a dispute between one of his friends and another individual. The suspects are believed to be local to the Acton area and are likely to still be living there or have links to the area. All were described as being of East African appearance”."",""“This is a shocking crime and I’m in no doubt that people will have chatted and boasted about it. I need your call to identify Raj’s killer and that’s why we are offering a reward of £20,000 for information leading to the arrest and prosecution of those responsible”, she added."",""After the 2003 attack, Verma was treated at hospital before being discharged. However, he was left with a number of ongoing health issues due to the damage caused to his brain by the stab wound to his head."",""In 2015, he had a major heart attack, which resulted in a lack of oxygen to his brain that further complicated the existing damage. This rendered him unresponsive and unable to move or speak for the last 18 months of his life."",""Verma’s wife, Roma Verma, said the aftermath of the attack had a huge impact on the family: “Our children were 11 and 13 when their lives were turned upside down. We chose to care for him at home in the way that he had cared for all of us”.""]","[""Rajesh Verma"",""LONDON"",""UK"",""SCOTLAND""]"
